"CODIGO","DESCRIPCIO","CODIGO_ASO","RUBRO","CODIGO_DE_","GRABADO","ALICUOTA","PROVEEDOR","COSTO","MONEDA","FECHA_ALTA","MATERIAL","ADUANA","ORIGEN","DESPACHO","BOX","TIPO","FECHA_ULT_","FECHA_ULT_","CANTIDAD_U","STOCK","UNIDAD_DE_","SUBRUBRO","UNIDADES_P","CANTIDAD_D","FORMA_DE_V","ESTADO","STOCK_MINI","STOCK_MIN2","BONIFICACI","BONIFICAC2","BONIFICAC3","BONIFICAC4","PRECIO_DE_","PRECIO_DE2","PRECIO_DE3","PRECIO_DE4","MARGEN","BASE_COSTO","PRECIO_UNI","LISTA_FORZ","LISTA_FOR2","INCLUIRLIS","COLUMNAS","LOCAL_DE_V","UNIDAD_VEN","ACTUALIZAC","MODELO","MANGA","CIERRE","TELA","COLOR","TALLE","TALLE_EN_L","PROMEDIO","MINIMO_VTA","MULTIPLO_V","BARRA_PACK"
513555,AVESTRUZ-MED,51355,12,0,TRUE,21,,, $,2014-07-03,99,07-07-14 BA,CHINA,14001IC04125838T,,2,14/07/14,2014-07-14,450,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,03/07/14 16:03,,,,,,,,,0,0,0
513561,CLASICA-MEDIANA,51356,12,0,TRUE,21,,, $,2014-07-03,99,07-07-14 BA,CHINA,14001IC04125945S,,2,14/07/14,2014-07-14,500,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,03/07/14 16:04,,,,,,,,,0,0,0
513564,CLASICA-MEDIANA,51356,12,0,TRUE,21,,, $,2014-07-03,99,07-07-14 BA,CHINA,14001IC04125945S,,2,14/07/14,2014-07-14,400,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,03/07/14 16:05,,,,,,,,,0,0,0
513571,2 CIERRES FTE,51357,12,0,TRUE,21,,, $,2014-07-03,99,07-07-14 BA,CHINA,14001IC04125945S,,2,14/07/14,2014-07-14,400,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,03/07/14 16:07,,,,,,,,,0,0,0
513574,2 CIERRES FTE,51357,12,0,TRUE,21,,, $,2014-07-03,99,07-07-14 BA,CHINA,14001IC04125945S,,2,14/07/14,2014-07-14,400,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,03/07/14 16:07,,,,,,,,,0,0,0
513581,CHAPITA ALCORTE 3DIV,51358,12,0,TRUE,21,,, $,2014-07-03,99,07-07-14 BA,CHINA,14001IC04125945S,,2,14/07/14,2014-07-14,500,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,03/07/14 16:08,,,,,,,,,0,0,0
513585,CHAPITA ALCORTE 3DIV,51358,12,0,TRUE,21,,, $,2014-07-03,99,07-07-14 BA,CHINA,14001IC04125945S,,2,14/07/14,2014-07-14,400,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,03/07/14 16:09,,,,,,,,,0,0,0
513591,3 PASADOR-MED,51359,12,0,TRUE,21,,, $,2014-07-03,99,07-07-14 BA,CHINA,14001IC04125945S,,2,31/03/15,2015-03-31,1,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,03/07/14 16:10,,,,,,,,,0,0,0
513595,3 PASADOR-MED,51359,12,0,TRUE,21,,, $,2014-07-03,99,07-07-14 BA,CHINA,14001IC04125945S,,2,14/07/14,2014-07-14,400,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,03/07/14 16:11,,,,,,,,,0,0,0
513601,3 PASADOR-CHIC,51360,12,0,TRUE,21,,, $,2014-07-03,99,07-07-14 BA,CHINA,14001IC04125945S,,2,14/07/14,2014-07-14,500,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,03/07/14 16:12,,,,,,,,,0,0,0
513604,3 PASADOR-CHIC,51360,12,0,TRUE,21,,, $,2014-07-03,99,07-07-14 BA,CHINA,14001IC04125945S,,2,14/07/14,2014-07-14,400,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,03/07/14 16:12,,,,,,,,,0,0,0
603151,3 DADOS METAL-MED,60315,13,0,TRUE,21,,, $,2014-07-03,94,,,,,2,31/03/15,2015-03-31,316,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,03/07/14 16:50,,,,,,,,,0,0,0
603161,3 DADOS METAL-BANDOL,60316,13,0,TRUE,21,,, $,2014-07-04,94,,,,,2,31/03/15,2015-03-31,254,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/08/14 15:57,,,,,,,,,0,0,0
603165,3 DADOS METAL-BANDOL,60316,13,0,TRUE,21,,, $,2014-07-04,94,,,,,2,31/03/15,2015-03-31,229,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,04/07/14 09:38,,,,,,,,,0,0,0
603171,MED C/PESTILLO RECTANG,60317,13,0,TRUE,21,,, $,2014-07-04,94,,,,,2,31/03/15,2015-03-31,269,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,04/07/14 09:03,,,,,,,,,0,0,0
603175,MED C/PESTILLO RECTANG,60317,13,0,TRUE,21,,, $,2014-07-04,94,,,,,2,31/03/15,2015-03-31,233,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,04/07/14 09:08,,,,,,,,,0,0,0
603181,BOTON PASADOR-GDE,60318,13,0,TRUE,21,,, $,2014-07-04,94,,,,,2,31/03/15,2015-03-31,313,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,04/07/14 09:09,,,,,,,,,0,0,0
603185,BOTON PASADOR-GDE,60318,13,0,TRUE,21,,, $,2014-07-04,94,,,,,2,31/03/15,2015-03-31,250,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,04/07/14 09:10,,,,,,,,,0,0,0
603191,BOTON PASADOR-BANDO,60319,13,0,TRUE,21,,, $,2014-07-04,94,,,,,2,31/03/15,2015-03-31,301,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,04/07/14 09:12,,,,,,,,,0,0,0
603155,3 DADOS METAL-MED,60315,13,0,TRUE,21,,, $,2014-07-07,94,,,,,2,31/03/15,2015-03-31,198,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,01/09/14 12:21,,,,,,,,,0,0,0
603195,BOTON PASADOR-BANDO,60319,13,0,TRUE,21,,, $,2014-07-07,94,,,,,2,31/03/15,2015-03-31,217,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/07/14 14:16,,,,,,,,,0,0,0
603201,CALADA BANDOLERA,60320,13,0,TRUE,21,,, $,2014-07-07,94,,,,,2,18/03/16,2016-03-18,19,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/07/14 14:19,,,,,,,,,0,0,0
603205,CALADA BANDOLERA,60320,13,0,TRUE,21,,, $,2014-07-07,94,,,,,2,31/03/15,2015-03-31,235,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/07/14 14:19,,,,,,,,,0,0,0
603221,PESTILLO RECTANG-GDE,60322,13,0,TRUE,21,,, $,2014-07-07,94,,,,,2,31/03/15,2015-03-31,279,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/07/14 15:16,,,,,,,,,0,0,0
603224,PESTILLO RECTANG-GDE,60322,13,0,TRUE,21,,, $,2014-07-07,94,,,,,2,31/03/15,2015-03-31,216,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/07/14 15:17,,,,,,,,,0,0,0
603231,CALADA GRANDE,60323,13,0,TRUE,21,,, $,2014-07-07,94,,,,,2,31/03/15,2015-03-31,258,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/07/14 15:19,,,,,,,,,0,0,0
603234,CALADA GRANDE,60323,13,0,TRUE,21,,, $,2014-07-07,94,,,,,2,31/03/15,2015-03-31,203,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/07/14 15:20,,,,,,,,,0,0,0
603241,CHAPITA SQ-MEDIANA,60324,13,0,TRUE,21,,, $,2014-07-07,94,,,,,2,31/03/15,2015-03-31,327,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/07/14 15:22,,,,,,,,,0,0,0
603245,CHAPITA SQ MEDIANA,60324,13,0,TRUE,21,,, $,2014-07-07,94,,,,,2,31/03/15,2015-03-31,277,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/07/14 15:23,,,,,,,,,0,0,0
603251,CHAPITA SQ-3 DIV,60325,13,0,TRUE,21,,, $,2014-07-07,94,,,,,2,31/03/15,2015-03-31,264,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/07/14 15:24,,,,,,,,,0,0,0
603255,CHAPITA SQ-3 DIV,60325,13,0,TRUE,21,,, $,2014-07-07,94,,,,,2,31/03/15,2015-03-31,239,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/07/14 15:25,,,,,,,,,0,0,0
603261,CHAPITA SQ BANDOLERA,60326,13,0,TRUE,21,,, $,2014-07-07,94,,,,,2,31/03/15,2015-03-31,389,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/07/14 15:27,,,,,,,,,0,0,0
603265,CHAPITA SQ BANDOLERA,60326,13,0,TRUE,21,,, $,2014-07-07,94,,,,,2,31/03/15,2015-03-31,266,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/07/14 15:28,,,,,,,,,0,0,0
603271,MANIJ ENLAZADA-MED,60327,13,0,TRUE,21,,, $,2014-07-07,94,14-07-14 BA,CHINA,14001IC04130228X,,2,31/03/15,2015-03-31,15,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/07/14 15:29,,,,,,,,,0,0,0
603274,MANIJ ENLAZADA-MED,60327,13,0,TRUE,21,,163.35, $,2014-07-07,94,14-07-14 BA,CHINA,14001IC04130228X,,2,16/07/14,2014-07-16,400,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,05/04/16 11:07,,,,,,,,,0,0,0
603281,MANIJ ENLAZADA-GDE,60328,13,0,TRUE,21,,76.5, $,2014-07-07,94,14-07-14 BA,CHINA,14001IC04130228X,,2,16/07/14,2014-07-16,500,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,05/04/16 11:08,,,,,,,,,0,0,0
603291,METALIZADA-MED,60329,13,0,TRUE,21,,, $,2014-07-07,94,14-07-14 BA,CHINA,14001IC04130228X,,2,31/03/15,2015-03-31,23,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/07/14 15:53,,,,,,,,,0,0,0
603295,METALIZADA-MED,60329,13,0,TRUE,21,,, $,2014-07-07,94,14-07-14 BA,CHINA,14001IC04130228X,,2,16/07/14,2014-07-16,450,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/07/14 15:54,,,,,,,,,0,0,0
603301,METALIZADA GRANDE,60330,13,0,TRUE,21,,, $,2014-07-07,94,14-07-14 BA,CHINA,14001IC04130228X,,2,16/07/14,2014-07-16,450,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/07/14 15:55,,,,,,,,,0,0,0
603305,METALIZADA GRANDE,60330,13,0,TRUE,21,,, $,2014-07-07,94,14-07-14 BA,CHINA,14001IC04130228X,,2,16/07/14,2014-07-16,450,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/07/14 15:56,,,,,,,,,0,0,0
603311,GUARDAS-MEDIANA,60331,13,0,TRUE,21,,, $,2014-07-07,94,14-07-14 BA,CHINA,14001IC04130228X,,2,16/07/14,2014-07-16,500,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/07/14 16:26,,,,,,,,,0,0,0
603315,GUARDAS -MEDIANA,60331,13,0,TRUE,21,,, $,2014-07-07,94,14-07-14 BA,CHINA,14001IC04130228X,,2,16/07/14,2014-07-16,400,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/07/14 16:28,,,,,,,,,0,0,0
603321,GUARDAS-GRANDE,60332,13,0,TRUE,21,,, $,2014-07-07,94,14-07-14 BA,CHINA,14001IC04130228X,,2,07/03/16,2016-03-07,43,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/07/14 16:30,,,,,,,,,0,0,0
603325,GUARDAS-GRANDE,60332,13,0,TRUE,21,,, $,2014-07-07,94,14-07-14 BA,CHINA,14001IC04130228X,,2,07/03/16,2016-03-07,37,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/07/14 16:32,,,,,,,,,0,0,0
603331,ALCORTE C/CHAPITA GDE,60333,13,0,TRUE,21,,157.5, $,2014-07-07,94,14-07-14 BA,CHINA,14001IC04130228X,,2,16/07/14,2014-07-16,500,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,05/04/16 11:12,,,,,,,,,0,0,0
603334,ALCORTE C/CHAPITA GDE,60333,13,0,TRUE,21,,157.5, $,2014-07-07,94,14-07-14 BA,CHINA,14001IC04130228X,,2,16/07/14,2014-07-16,400,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,05/04/16 11:13,,,,,,,,,0,0,0
603341,ALCORTE C/CHAPITA MED,60334,13,0,TRUE,21,,, $,2014-07-07,94,14-07-14 BA,CHINA,14001IC04130228X,,2,16/07/14,2014-07-16,500,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/07/14 16:36,,,,,,,,,0,0,0
603346,ALCORTE C/CHAPITA MED,60334,13,0,TRUE,21,,, $,2014-07-07,94,14-07-14 BA,CHINA,14001IC04130228X,,2,16/07/14,2014-07-16,400,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/07/14 16:37,,,,,,,,,0,0,0
603351,ALCORTE -GRANDE,60335,13,0,TRUE,21,,177.75, $,2014-07-07,94,14-07-14 BA,CHINA,14001IC04130228X,,2,16/07/14,2014-07-16,500,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,05/04/16 11:13,,,,,,,,,0,0,0
603354,ALCORTE-GRANDE,60335,13,0,TRUE,21,,177.75, $,2014-07-07,94,14-07-14 BA,CHINA,14001IC04130228X,,2,16/07/14,2014-07-16,400,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,05/04/16 11:14,,,,,,,,,0,0,0
603361,ALCORTE-MEDIANA,60336,13,0,TRUE,21,,, $,2014-07-07,94,14-07-14 BA,CHINA,14001IC04130228X,,2,16/07/14,2014-07-16,500,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/07/14 16:39,,,,,,,,,0,0,0
603366,ALCORTE-MEDIANA,60336,13,0,TRUE,21,,, $,2014-07-07,94,14-07-14 BA,CHINA,14001IC04130228X,,2,16/07/14,2014-07-16,400,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,07/07/14 16:40,,,,,,,,,0,0,0
603284,MANIJ ENLAZADA-GDE,60328,13,0,TRUE,21,,76.5, $,2014-07-11,94,14-07-14 BA,CHINA,14001IC04130228X,,2,16/07/14,2014-07-16,400,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,05/04/16 11:11,,,,,,,,,0,0,0
901,CANAST CHICO COMBINADO,901,1,0,TRUE,21,,45, $,2014-09-03,2,22-10-14 BS AS,CHINA,14001IC042034244,,2,24/10/14,2014-10-24,1500,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,31/03/16 15:49,,,,,,,,,0,0,0
902,CANAST GDE PESCADITO,902,1,0,TRUE,21,,51, $,2014-09-03,2,22-10-14 BS AS,CHINA,14001IC042034244,,2,24/10/14,2014-10-24,1000,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,31/03/16 15:49,,,,,,,,,0,0,0
903,CANAST MED REJILLA,903,1,0,TRUE,21,,, $,2014-09-03,2,22-10-14 BS AS,CHINA,14001IC042034244,,2,24/10/14,2014-10-24,1000,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,03/09/14 16:09,,,,,,,,,0,0,0
904,CANAST MED TEJIDO,904,1,0,TRUE,21,,, $,2014-09-03,2,22-10-14 BS AS,CHINA,14001IC042034244,,2,24/10/14,2014-10-24,1000,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,03/09/14 16:10,,,,,,,,,0,0,0
905,CANAST CHICO-RAYAS,905,1,0,TRUE,21,,, $,2014-09-03,2,22-10-14 BS AS,CHINA,14001IC042034244,,2,24/10/14,2014-10-24,1000,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,03/09/14 16:11,,,,,,,,,0,0,0
906,CANAST GDE-2 HEBILLAS,906,1,0,TRUE,21,,, $,2014-09-03,2,22-10-14 BS AS,CHINA,14001IC042034244,,2,24/10/14,2014-10-24,1000,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,03/09/14 16:11,,,,,,,,,0,0,0
907,CANAST GDE-AZTECA,907,1,0,TRUE,21,,, $,2014-09-03,2,22-10-14 BS AS,CHINA,14001IC042034244,,2,31/03/15,2015-03-31,2,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,03/09/14 16:12,,,,,,,,,0,0,0
908,CANAST GDE-FLOR,908,1,0,TRUE,21,,, $,2014-09-03,2,22-10-14 BS AS,CHINA,14001IC042034244,,2,24/10/14,2014-10-24,1000,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,03/09/14 16:13,,,,,,,,,0,0,0
909,CANAST MED-ZEBRA,909,1,0,TRUE,21,,, $,2014-09-03,2,22-10-14 BS AS,CHINA,14001IC042034244,,2,24/10/14,2014-10-24,1000,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,03/09/14 16:13,,,,,,,,,0,0,0
910,CANAST GDE-HOJAS,910,1,0,TRUE,21,,, $,2014-09-03,2,22-10-14 BS AS,CHINA,14001IC042034244,,2,24/10/14,2014-10-24,1000,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,03/09/14 16:13,,,,,,,,,0,0,0
9105,CANAST GDE-HOJAS,910,1,0,TRUE,21,,, $,2014-09-03,2,,,,,2,,,,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,03/09/14 15:03,,,,,,,,,0,0,0
190001,CORTA CON VIVO,190001,63,0,TRUE,21,,43.56, $,2014-11-19,90,01-09-14 BA,CHINA,14001IC04166734T,,2,19/11/14,2014-11-19,1992,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,05/04/16 10:51,,,,,,,,,0,0,0
190015,FICHERO  C/ VIVO,190015,63,0,TRUE,21,,51.48, $,2014-11-19,,01-09-14 BA,CHINA,14001IC04166734T,,2,19/11/14,2014-11-19,2400,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,05/04/16 10:51,,,,,,,,,0,0,0
190035,FICHERO C/VIVO,190035,63,0,TRUE,21,,51.48, $,2014-11-19,,01-09-14 BA,CHINA,14001IC04166734T,,2,19/11/14,2014-11-19,2400,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,05/04/16 10:52,,,,,,,,,0,0,0
190050,CORTA C/VIVO,190050,63,0,TRUE,21,,44.55, $,2014-11-19,,01-09-14 BA,CHINA,14001IC04166734T,,2,19/11/14,2014-11-19,1992,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,05/04/16 10:53,,,,,,,,,0,0,0
202001,MATELASSE CORTA,202001,63,0,TRUE,21,,, $,2014-11-19,,15-09-14 BA,CHINA,14001IC04176876E,,2,19/11/14,2014-11-19,1992,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,24/06/22 14:35,,,,,,,,,0,0,0
202003,MATELASSE FICHERO,202003,63,0,TRUE,21,,, $,2014-11-19,90,15-09-14 BA,CHINA,14001IC04176876E,,2,19/11/14,2014-11-19,2400,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,19/11/14 14:46,,,,,,,,,0,0,0
202056,MATELASSE MEDIANA,202056,63,0,TRUE,21,,, $,2014-11-19,90,15-09-14 BA,CHINA,14001IC04176876E,,2,03/04/17,2017-04-03,19,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,19/11/14 14:47,,,,,,,,,0,0,0
202057,MATELASSE FICHERO,202057,63,0,TRUE,21,,54, $,2014-11-19,90,15-09-14 BA,CHINA,14001IC04176876E,,2,19/11/14,2014-11-19,2400,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,31/03/16 16:51,,,,,,,,,0,0,0
203011,CALADA MEDIANA,203011,63,0,TRUE,21,,56, $,2014-11-19,90,15-09-14 BA,CHINA,14001IC04176876E,,2,19/11/14,2014-11-19,1992,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,31/03/16 16:52,,,,,,,,,0,0,0
203016,CALADA CHICA,203016,63,0,TRUE,21,,50, $,2014-11-19,90,15-09-14 BA,CHINA,14001IC04176876E,,2,19/11/14,2014-11-19,1992,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,31/03/16 16:53,,,,,,,,,0,0,0
203010,CALADA ACORDEON,203010,63,0,TRUE,21,,65, $,2014-11-19,90,15-09-14 BA,CHINA,14001IC04176876E,,2,19/11/14,2014-11-19,2400,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,31/03/16 16:52,,,,,,,,,0,0,0
203012,CALADA FICHERO,203012,63,0,TRUE,21,,60, $,2014-11-19,90,15-09-14 BA,CHINA,14001IC04176876E,,2,19/11/14,2014-11-19,2400,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,31/03/16 16:52,,,,,,,,,0,0,0
206015,CHAPON FICHERO,206015,63,0,TRUE,21,,49, $,2014-11-19,90,15-09-14 BA,CHINA,14001IC04176876E,,2,19/11/14,2014-11-19,1992,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,31/03/16 16:53,,,,,,,,,0,0,0
206056,CHAPON MEDIANA,206056,63,0,TRUE,21,,42, $,2014-11-19,90,15-09-14 BA,CHINA,14001IC04176876E,,2,19/11/14,2014-11-19,1992,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,31/03/16 16:53,,,,,,,,,0,0,0
206057,CHAPON FICHERO,206057,63,0,TRUE,21,,51, $,2014-11-19,90,15-09-14 BA,CHINA,14001IC04176876E,,2,19/11/14,2014-11-19,2400,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,31/03/16 16:53,,,,,,,,,0,0,0
206098,CHAPON FICHERO,206098,63,0,TRUE,21,,60, $,2014-11-19,90,15-09-14 BA,CHINA,14001IC04176876E,,2,19/11/14,2014-11-19,2400,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,31/03/16 16:54,,,,,,,,,0,0,0
199003,FICHERO,199003,64,0,TRUE,21,,41, $,2015-01-26,90,BSAS010914,CHINA,14001IC04166734T,,2,09/02/15,2015-02-09,2400,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,31/03/16 16:50,,,,,,,,,0,0,0
199056,MEDIANA,199056,64,0,TRUE,21,,31, $,2015-01-26,90,BSAS010914,CHINA,14001IC04166734T,,2,09/02/15,2015-02-09,1992,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,31/03/16 16:51,,,,,,,,,0,0,0
199018,FICHERO C/ LENGUETA,199018,64,0,TRUE,21,,33, $,2015-01-26,90,BSAS010914,CHINA,14001IC04166734T,,2,09/02/15,2015-02-09,2400,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,31/03/16 16:51,,,,,,,,,0,0,0
199120,MEDIANA COMPLETA,199120,64,0,TRUE,21,,33, $,2015-01-26,90,BSAS010914,CHINA,14001IC04166734T,,2,17/03/16,2016-03-17,402,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,31/03/16 16:51,,,,,,,,,0,0,0
198081,MEDIANA ACORDEON,198081,64,0,TRUE,21,,, $,2015-01-26,90,BSAS010914,CHINA,14001IC04166734T,,2,03/04/17,2017-04-03,30,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,09/02/15 17:23,,,,,,,,,0,0,0
198098,FICHERO COMPLETO,198098,64,0,TRUE,21,,, $,2015-01-26,90,BSAS010914,CHINA,14001IC04166734T,,2,09/02/15,2015-02-09,2400,0,1,,1,1,2,AC,,,0,0,0,0,,,,,,,,FALSE,FALSE,TRUE,1,1,1,09/02/15 17:24,,,,,,,,,0,0,0
